eurmag5,Asir Magpie,21073,species
eurmag6,Black-rumped Magpie,21074,species
orimag1,Oriental Magpie,21075,species
eurmag1,Eurasian Magpie,21076,species
eurmag2,Eurasian Magpie (Iberian),21077,issf
eurmag4,Eurasian Magpie (Eurasian),21078,issf
eurmag7,Eurasian Magpie (Kamchatkan),21083,issf
y01104,Oriental/Eurasian Magpie,21084,slash
bkbmag1,Black-billed Magpie,21085,species
yebmag,Yellow-billed Magpie,21086,species
pica1,Pica sp.,21087,spuh
stbcro1,Stresemann's Bush-Crow,21088,species
mogjay1,Mongolian Ground-Jay,21089,species
xigjay1,Xinjiang Ground-Jay,21090,species
tugjay1,Turkestan Ground-Jay,21091,species
irgjay1,Iranian Ground-Jay,21092,species
clanut,Clark's Nutcracker,21093,species
eurnut1,Eurasian Nutcracker,21094,species
eurnut3,Eurasian Nutcracker (Northern),21095,issf
eurnut4,Eurasian Nutcracker (Southern),21100,issf
sponut1,Kashmir Nutcracker,21106,species
rebcho1,Red-billed Chough,21107,species
rebcho2,Red-billed Chough (Red-billed),21108,issf
rebcho3,Red-billed Chough (Ethiopian),21116,issf
yebcho1,Yellow-billed Chough,21117,species
y00895,Red-billed/Yellow-billed Chough,21121,slash
piapia1,Piapiac,21122,species
eurjac,Eurasian Jackdaw,21123,species
daujac1,Daurian Jackdaw,21128,species
y01179,Eurasian/Daurian Jackdaw,21129,slash
houcro1,House Crow,21130,species
neccro1,New Caledonian Crow,21136,species
bancro1,Banggai Crow,21137,species
slbcro1,Slender-billed Crow,21138,species
slbcro4,Slender-billed Crow (Sierra Madre),21139,issf
slbcro2,Slender-billed Crow (Sunda),21142,issf
slbcro12,Slender-billed Crow (Sulawesi),21145,issf
slbcro7,Palawan Crow,21148,species
slbcro3,Violet Crow,21149,species
pipcro1,Piping Crow,21150,species
flocro1,Flores Crow,21151,species
marcro1,Mariana Crow,21152,species
lobcro1,Long-billed Crow,21153,species
guacro1,Guadalcanal Crow,21154,species
boucro1,Bougainville Crow,21157,species
brhcro1,Brown-headed Crow,21158,species
grycro1,Gray Crow,21161,species
capcro2,Cape Crow,21162,species
rook1,Rook,21165,species
amecro,American Crow,21168,species
cupcro1,Cuban Palm-Crow,21174,species
palcro1,Hispaniolan Palm-Crow,21175,species
cubcro1,Cuban Crow,21176,species
whncro1,White-necked Crow,21177,species
jamcro1,Jamaican Crow,21178,species
tamcro,Tamaulipas Crow,21179,species
sincro1,Sinaloa Crow,21180,species
fiscro,Fish Crow,21181,species
x00465,House x Fish Crow (hybrid),21182,hybrid
y00414,American/Fish Crow,21183,slash
hawcro,Hawaiian Crow,21184,species
chirav,Chihuahuan Raven,21185,species
carcro1,Carrion Crow,21186,species
carcro2,Carrion Crow (Western),21187,issf
carcro3,Carrion Crow (Eastern),21188,issf
hoocro1,Hooded Crow,21189,species
hoocro2,Hooded Crow (Hooded),21190,issf
hoocro3,Hooded Crow (Mesopotamian),21194,issf
x00636,Carrion x Hooded Crow (hybrid),21195,hybrid
y00743,Carrion/Hooded Crow,21196,slash
labcro1,Large-billed Crow,21197,species
labcro2,Large-billed Crow (Large-billed),21198,issf
labcro3,Large-billed Crow (Indian Jungle),21210,issf
labcro4,Large-billed Crow (Eastern),21211,issf
y01259,Carrion/Large-billed Crow,21212,slash
torcro2,Torresian Crow,21213,species
torcro3,Bismarck Crow,21217,species
litcro1,Little Crow,21218,species
ausrav1,Australian Raven,21219,species
litrav1,Little Raven,21222,species
forrav1,Forest Raven,21223,species
colcro1,Collared Crow,21226,species
piecro1,Pied Crow,21227,species
brnrav1,Brown-necked Raven,21228,species
somcro2,Somali Crow,21229,species
x00466,Pied x Somali Crow (hybrid),21230,hybrid
crow,crow sp.,21231,spuh
fatrav1,Fan-tailed Raven,21232,species
whnrav1,White-necked Raven,21233,species
thbrav1,Thick-billed Raven,21234,species
comrav,Common Raven,21235,species
raven,raven sp.,21244,spuh
y00639,crow/raven sp.,21245,spuh
corvid2,corvid sp.,21246,spuh
lorsat1,Loria's Satinbird,21248,species
cresat1,Crested Satinbird,21252,species
cresat2,Crested Satinbird (Red),21253,issf
cresat3,Crested Satinbird (Yellow),21254,issf
yebsat1,Yellow-breasted Satinbird,21255,species
obsber1,Obscure Berrypecker,21259,species
blaber1,Black Berrypecker,21260,species
lebber1,Mid-mountain Berrypecker,21265,species
fatber1,Fan-tailed Berrypecker,21271,species
satber1,Satin Berrypecker,21276,species
strber1,Streaked Berrypecker,21277,species
spober1,Thick-billed Berrypecker,21282,species
spober3,Spotted Berrypecker,21283,species
melber1,Melanocharis berrypecker sp.,21286,spuh
yeblon1,Yellow-bellied Longbill,21287,species
slclon1,Slaty-chinned Longbill,21290,species
y00888,Yellow-bellied/Slaty-chinned Longbill,21293,slash
dwahon2,Spectacled Longbill,21294,species
pyghon1,Pygmy Longbill,21300,species
kokako3,North Island Kokako,21307,species
kokako4,South Island Kokako,21308,species
saddle2,North Island Saddleback,21309,species
saddle3,South Island Saddleback,21310,species
huia1,Huia,21311,species
stitch1,Stitchbird,21313,species
grgrob1,Greater Ground-Robin,21317,species
legrob1,Lesser Ground-Robin,21320,species
wherob1,White-eyed Robin,21324,species
grbrob1,Green-backed Robin,21332,species
garrob1,Garnet Robin,21338,species
tomtit1,Tomtit,21341,species
tomtit2,Tomtit (New Zealand),21342,issf
tomtit3,Tomtit (Snares Is.),21347,issf
charob1,Chatham Robin,21348,species
nezrob2,North Island Robin,21349,species
nezrob3,South Island Robin,21350,species
alprob1,Subalpine Robin,21353,species
snmrob1,Snow Mountain Robin,21356,species
pacrob2,Norfolk Robin,21357,species
recrob1,Red-capped Robin,21358,species
pacrob1,Pacific Robin,21359,species
pacrob3,Pacific Robin (Solomons),21360,issf
pacrob4,Pacific Robin (Vanuatu),21365,issf
pacrob5,Pacific Robin (Samoan),21375,issf
rosrob1,Rose Robin,21376,species
pinrob1,Pink Robin,21377,species
flarob1,Flame Robin,21380,species
scarob2,Scarlet Robin,21381,species
scarob3,Scarlet Robin (Campbell's),21382,issf
scarob4,Scarlet Robin (Scarlet),21383,issf
petroi1,Petroica sp.,21386,spuh
canfly2,Canary Flyrobin,21387,species
olifly3,Olive Flyrobin,21388,species
yelfly4,Yellow-legged Flyrobin,21391,species
yebrob1,Yellow-bellied Flyrobin,21395,species
torfly1,Torrent Flyrobin,21396,species
torfly2,Torrent Flyrobin (Torrent),21397,issf
torfly3,Torrent Flyrobin (New Britain),21398,issf
gobfly2,Golden-bellied Flyrobin,21399,species
lebfly3,Lemon-bellied Flyrobin,21400,species
lebfly1,Lemon-bellied Flyrobin (Lemon-bellied),21401,issf
lebfly4,Lemon-bellied Flyrobin (Kimberley),21408,issf
bisfly1,Bismarck Flyrobin (undescribed form),21409,form
jacwin1,Jacky-winter,21410,species
microe1,flyrobin sp.,21415,spuh
sosrob1,Southern Scrub-Robin,21416,species
nosrob1,Northern Scrub-Robin,21417,species
papscr2,Papuan Scrub-Robin,21418,species
gyhrob2,Gray-headed Robin,21422,species
ashrob2,Black-capped Robin,21423,species
gyhrob1,Arfak Robin,21428,species
blcrob1,Black-chinned Robin,21429,species
bltrob1,Black-throated Robin,21433,species
blsrob2,Black-sided Robin,21437,species
whbrob2,White-browed Robin,21441,species
busrob1,Buff-sided Robin,21442,species
dusrob1,Dusky Robin,21443,species
hoorob1,Hooded Robin,21446,species
whrrob2,White-rumped Robin,21451,species
manrob1,Mangrove Robin,21454,species
whwrob2,White-winged Robin,21459,species
bugrob1,Blue-gray Robin,21464,species
smorob2,Smoky Robin,21468,species
olyrob1,Banded Yellow Robin,21472,species
yelrob1,Eastern Yellow Robin,21473,species
gybrob1,Western Yellow Robin,21476,species
whbrob1,White-breasted Robin,21479,species
payrob1,Pale-yellow Robin,21480,species
whfrob1,White-faced Robin,21483,species
whnroc1,White-necked Rockfowl,21495,species
gynroc1,Gray-necked Rockfowl,21496,species
rufroc1,Cape Rockjumper,21498,species
orbroc1,Drakensberg Rockjumper,21499,species
marbab1,Malaysian Rail-babbler,21501,species
yebhyl1,Yellow-bellied Hyliota,21505,species
souhyl1,Southern Hyliota,21508,species
usahyl1,Usambara Hyliota,21512,species
vibhyl1,Violet-backed Hyliota,21513,species
faifly1,Fairy Flycatcher,21517,species
yebfan1,Yellow-bellied Fairy-Fantail,21521,species
afbfly1,African Blue Flycatcher,21522,species
wtbfly1,White-tailed Blue Flycatcher,21525,species
ducfly1,Dusky Crested Flycatcher,21526,species
wbcfly1,White-bellied Crested Flycatcher,21529,species
whbcrf1,White-bellied Crested Flycatcher (White-bellied),21530,issf
whbcrf2,White-bellied Crested Flycatcher (Toro),21531,issf
wtcfly1,White-tailed Crested Flycatcher,21532,species
gyhcaf1,Gray-headed Canary-Flycatcher,21536,species
citcaf1,Citrine Canary-Flycatcher,21542,species
fictit1,Fire-capped Tit,21549,species
yebtit3,Yellow-browed Tit,21552,species
sultit1,Sultan Tit,21556,species
sultit3,Sultan Tit (Yellow-crested),21557,issf
sultit2,Sultan Tit (Black-crested),21561,issf
coatit2,Coal Tit,21562,species
coatit1,Coal Tit (British),21563,issf
coatit3,Coal Tit (Continental),21566,issf
coatit4,Coal Tit (Atlas),21572,issf
coatit5,Coal Tit (Cyprus),21575,issf
coatit6,Coal Tit (Caucasus),21576,issf
bkctit2,Coal Tit (Black-crested),21581,issf
coatit7,Coal Tit (Himalayan),21582,issf
coatit8,Coal Tit (Chinese),21586,issf
bkbtit2,Rufous-naped Tit,21589,species
ruvtit2,Rufous-vented Tit,21590,species
y01066,Rufous-naped/Rufous-vented Tit,21594,slash
yebtit4,Yellow-bellied Tit,21595,species
eletit2,Elegant Tit,21596,species
paltit2,Palawan Tit,21606,species
cretit2,Crested Tit,21607,species
gyctit1,Gray-crested Tit,21614,species
vartit3,Chestnut-bellied Tit,21619,species
vartit2,Iriomote Tit,21620,species
vartit1,Varied Tit,21621,species
y00982,Chestnut-bellied/Varied Tit,21628,slash
vartit4,Owston's Tit,21629,species
whftit2,White-fronted Tit,21630,species
whbtit4,White-browed Tit,21634,species
somtit3,Sombre Tit,21635,species
pedtit1,Pere David's Tit,21640,species
martit2,Marsh Tit,21641,species
castit2,Caspian Tit,21650,species
bkbtit1,Black-bibbed Tit,21651,species
wiltit1,Willow Tit,21652,species
wiltit2,Willow Tit (Willow),21653,issf
sontit2,Willow Tit (Songar),21665,issf
y00696,Marsh/Willow Tit,21669,slash
sictit1,Sichuan Tit,21670,species
carchi,Carolina Chickadee,21671,species
bkcchi,Black-capped Chickadee,21676,species
x00195,Carolina x Black-capped Chickadee (hybrid),21686,hybrid
y00033,Carolina/Black-capped Chickadee,21687,slash
mouchi,Mountain Chickadee,21688,species
mouchi3,Mountain Chickadee (Rocky Mts.),21689,issf
mouchi4,Mountain Chickadee (Pacific),21693,issf
x00623,Black-capped x Mountain Chickadee (hybrid),21697,hybrid
y00983,Black-capped/Mountain Chickadee,21698,slash
mexchi,Mexican Chickadee,21699,species
x01055,Mountain x Mexican Chickadee (hybrid),21704,hybrid
chbchi,Chestnut-backed Chickadee,21705,species
x01012,Mountain x Chestnut-backed Chickadee (hybrid),21709,hybrid
borchi2,Boreal Chickadee,21710,species
x00708,Black-capped x Boreal Chickadee (hybrid),21716,hybrid
x00637,Mountain x Boreal Chickadee (hybrid),21717,hybrid
gyhchi,Gray-headed Chickadee,21718,species
x00743,Willow Tit x Gray-headed Chickadee (hybrid),21723,hybrid
chicka1,chickadee sp.,21724,spuh
blutit,Eurasian Blue Tit,21725,species
afbtit2,African Blue Tit,21735,species
azutit2,Azure Tit,21743,species
azutit1,Azure Tit (Azure),21744,issf
yebtit5,Azure Tit (Yellow-breasted),21750,issf
x00965,Eurasian Blue x Azure Tit (hybrid),21754,hybrid
y01148,Eurasian Blue/Azure Tit,21755,slash
britit,Bridled Titmouse,21756,species
oaktit,Oak Titmouse,21761,species
juntit1,Juniper Titmouse,21766,species
y01149,Bridled/Juniper Titmouse,21769,slash
y00326,Oak/Juniper Titmouse (Plain Titmouse),21770,slash
tuftit,Tufted Titmouse,21771,species
x00709,Carolina Chickadee x Tufted Titmouse (hybrid),21772,hybrid
x00642,Black-capped Chickadee x Tufted Titmouse (hybrid),21773,hybrid
blctit4,Black-crested Titmouse,21774,species
bcxtit1,Tufted x Black-crested Titmouse (hybrid),21778,hybrid
y00327,Tufted/Black-crested Titmouse,21779,slash
grotit1,Ground Tit,21780,species
grbtit1,Green-backed Tit,21781,species
gretit1,Great Tit,21786,species
gretit3,Great Tit (Great),21787,issf
turtit1,Great Tit (Turkestan),21800,issf
gretit2,Cinereous Tit,21804,species
gretit4,Japanese Tit,21817,species
japtit4,Japanese Tit (Japanese),21818,issf
japtit2,Japanese Tit (commixtus),21824,issf
japtit1,Japanese Tit (Amami),21825,issf
japtit5,Japanese Tit (Okinawa),21826,issf
japtit3,Japanese Tit (Ishigaki),21827,issf
parus1,Parus sp.,21828,spuh
whwtit2,White-naped Tit,21829,species
yeltit2,Taiwan Yellow Tit,21830,species
blltit1,Himalayan Black-lored Tit,21831,species
indtit1,Indian Yellow Tit,21832,species
yectit1,Yellow-cheeked Tit,21835,species
whsblt1,White-shouldered Black-Tit,21840,species
whwblt3,White-winged Black-Tit,21841,species
rubtit3,Rufous-bellied Tit,21844,species
rubtit1,Rufous-bellied Tit (Rufous-bellied),21845,issf
rubtit2,Rufous-bellied Tit (Cinnamon-breasted),21848,issf
whbtit5,White-bellied Tit,21849,species
soublt1,Southern Black-Tit,21850,species
cartit2,Carp's Tit,21854,species
dustit2,Dusky Tit,21855,species
miotit2,Miombo Tit,21858,species
stbtit2,Stripe-breasted Tit,21859,species
somtit4,Somali Tit,21863,species
rettit2,Red-throated Tit,21866,species
whbblt1,White-backed Black-Tit,21867,species
ashtit2,Ashy Tit,21868,species
grytit1,Gray Tit,21871,species
parid1,parid sp.,21874,spuh
verdin,Verdin,21876,species
euptit1,Eurasian Penduline-Tit,21883,species
bhptit1,Black-headed Penduline-Tit,21888,species
x01080,Eurasian x Black-headed Penduline-Tit (hybrid),21893,hybrid
y01265,Eurasian/Black-headed Penduline-Tit,21894,slash
wcptit1,White-crowned Penduline-Tit,21895,species
chptit1,Chinese Penduline-Tit,21898,species
remiz1,Remiz sp.,21899,spuh
septit1,Sennar Penduline-Tit,21900,species
mcptit1,Mouse-colored Penduline-Tit,21901,species
yeptit1,Yellow Penduline-Tit,21902,species
foptit1,Forest Penduline-Tit,21906,species
afptit1,African Penduline-Tit,21910,species
afrpet2,African Penduline-Tit (White-bellied),21911,issf
afrpet1,African Penduline-Tit (Buff-bellied),21915,issf
afrpet3,African Penduline-Tit (Yellow-bellied),21918,issf
afrpet4,African Penduline-Tit (Slaty-backed),21919,issf
afrpet5,African Penduline-Tit (Buff-vented),21920,issf
soptit1,Southern Penduline-Tit,21925,species
grhlar1,Greater Hoopoe-Lark,21930,species
grehol1,Greater Hoopoe-Lark (Cape Verde),21931,issf
grehol2,Greater Hoopoe-Lark (Mainland),21932,issf
lehlar1,Lesser Hoopoe-Lark,21936,species
sphlar12,Spike-heeled Lark,21940,species
beelar1,Spike-heeled Lark (Beesley's),21941,issf
sphlar1,Spike-heeled Lark (Spike-heeled),21942,issf
gralar2,Gray's Lark,21953,species
shclar1,Short-clawed Lark,21956,species
klblar6,Karoo Long-billed Lark,21957,species
benlar1,Karoo Long-billed Lark (Benguela),21958,issf
klblar1,Karoo Long-billed Lark (Karoo),21961,issf
elblar1,Eastern Long-billed Lark,21966,species
y00415,Cape Lark,21970,species
caplar1,Cape Lark (Cape),21971,issf
agular1,Cape Lark (Agulhas),21974,issf
loblar1,long-billed lark sp.,21975,spuh
rurlar1,Rufous-rumped Lark,21976,species
duslar1,Dusky Lark,21977,species
thblar1,Thick-billed Lark,21980,species
batlar1,Bar-tailed Lark,21981,species
rutlar2,Rufous-tailed Lark,21985,species
deslar1,Desert Lark,21986,species
ammoma1,Ammomanes sp.,22009,spuh
beslar1,Black-eared Sparrow-Lark,22010,species
madlar1,Madagascar Lark,22011,species
cbslar1,Chestnut-backed Sparrow-Lark,22012,species
bcslar1,Black-crowned Sparrow-Lark,22018,species
ascspl1,Ashy-crowned Sparrow-Lark,22023,species
chhspl1,Chestnut-headed Sparrow-Lark,22024,species
gybspl1,Gray-backed Sparrow-Lark,22027,species
fislar1,Fischer's Sparrow-Lark,22032,species
sablar2,Sabota Lark,22033,species
sablar1,Sabota Lark (Bradfield's),22034,issf
sablar3,Sabota Lark (Sabota),22038,issf
piblar3,Pink-breasted Lark,22045,species
faclar8,Fawn-colored Lark,22046,species
faclar2,Fawn-colored Lark (Fawn-colored),22047,issf
foxlar1,Fawn-colored Lark (Foxy),22054,issf
karlar2,Karoo Lark,22057,species
ferlar2,Red Lark,22062,species
dunlar5,Dune Lark,22063,species
barlar2,Dune Lark (Barlow's),22064,issf
barlar4,Dune Lark (Coastal),22065,issf
barlar3,Dune Lark (Cave's),22066,issf
dunlar3,Dune Lark (Dune),22067,issf
x00863,Karoo x Dune Lark (hybrid),22068,hybrid
liblar1,Liben Lark,22069,species
rudlar1,Rudd's Lark,22070,species
caclar1,Cape Clapper Lark,22071,species
caclar2,Cape Clapper Lark (Cape),22072,issf
caclar3,Cape Clapper Lark (Agulhas),22073,issf
eaclar1,Eastern Clapper Lark,22074,species
collar1,Collared Lark,22080,species
rewlar1,Red-winged Lark,22081,species
rewlar2,Red-winged Lark (Red-winged),22082,issf
rewlar3,Red-winged Lark (Rift Valley),22086,issf
runlar2,Sharpe's Lark,22087,species
runlar1,Rufous-naped Lark,22088,species
runlar3,Rufous-naped Lark (Sudan),22089,issf
runlar4,Rufous-naped Lark (Bamenda),22090,issf
runlar5,Rufous-naped Lark (Rufous-naped),22093,issf
runlar6,Rufous-naped Lark (Serengeti),22109,issf
runlar7,Rufous-naped Lark (Blackish),22110,issf
runlar8,Rufous-naped Lark (Malbrant's),22113,issf
ashlar1,Ash's Lark,22114,species
slblar1,Somali Long-billed Lark,22115,species
anglar1,Angola Lark,22118,species
flalar1,Flappet Lark,22122,species
korlar1,Kordofan Lark,22138,species
willar1,Williams's Lark,22139,species
frilar1,Friedmann's Lark,22140,species
monlar2,Monotonous Lark,22141,species
whtlar1,White-tailed Lark,22142,species
latlar1,Melodious Lark,22143,species
sinbus6,Singing Bushlark,22144,species
sinbus1,Singing Bushlark (Singing),22145,issf
ausbus2,Singing Bushlark (Australasian),22150,issf
burbus1,Burmese Bushlark,22167,species
benbus1,Bengal Bushlark,22168,species
indbus3,Indochinese Bushlark,22169,species
jerbus2,Jerdon's Bushlark,22170,species
indbus2,Indian Bushlark,22171,species
y01118,Singing/Indian Bushlark,22172,slash
y00744,Jerdon's/Indian Bushlark,22173,slash
ruslar1,Rusty Lark,22174,species
gillar1,Gillett's Lark,22178,species
mirafr1,Mirafra sp.,22181,spuh
horlar,Horned Lark,22182,species
horlar5,Horned Lark (Atlas),22183,issf
horlar6,Horned Lark (Black-necklaced),22184,issf
horlar7,Horned Lark (Tibetan),22190,issf
horlar8,Horned Lark (Brandt's),22198,issf
horlar4,Horned Lark (Shore),22199,issf
horlar3,Horned Lark (Eastern dark Group),22200,issf
horlar2,Horned Lark (Western pale Group),22205,issf
horlar1,Horned Lark (Western rufous Group),22216,issf
horlar9,Horned Lark (South Baja),22223,issf
horlar10,Horned Lark (Mexican),22224,issf
horlar11,Horned Lark (Colombian),22230,issf
temlar1,Temminck's Lark,22231,species
y00898,Horned/Temminck's Lark,22232,slash
blalar2,Blanford's Lark,22233,species
blalar3,Blanford's Lark (Blanford's),22234,issf
erllar1,Blanford's Lark (Erlanger's),22235,issf
blalar4,Rufous-capped Lark,22236,species
reclar1,Red-capped Lark,22239,species
gstlar1,Greater Short-toed Lark,22249,species
sstlar4,Mongolian Short-toed Lark,22257,species
y01042,Greater/Mongolian Short-toed Lark,22258,slash
humlar1,Hume's Lark,22259,species
y00897,Greater Short-toed/Hume's Lark,22262,slash
y00416,Mongolian Short-toed/Hume's Lark,22263,slash
caland1,Calandrella sp.,22264,spuh
bimlar1,Bimaculated Lark,22265,species
callar1,Calandra Lark,22266,species
y00687,Bimaculated/Calandra Lark,22271,slash
tiblar1,Tibetan Lark,22272,species
blalar1,Black Lark,22273,species
monlar1,Mongolian Lark,22274,species
duplar1,Dupont's Lark,22275,species
dunlar1,Dunn's Lark,22278,species
dunlar4,Arabian Lark,22279,species
dunlar2,Dunn's/Arabian Lark,22280,slash
sstlar1,Somali Short-toed Lark,22281,species
sstlar2,Somali Short-toed Lark (Somali),22282,issf
sstlar3,Somali Short-toed Lark (Athi),22286,issf
lstlar2,Asian Short-toed Lark,22287,species
mstlar1,Mediterranean Short-toed Lark,22292,species
tstlar1,Turkestan Short-toed Lark,22296,species
lstlar1,Asian/Turkestan Short-toed Lark,22300,slash
lstlar3,Mediterranean/Turkestan Short-toed Lark,22301,slash
sanlar1,Sand Lark,22302,species
alauda1,Alaudala sp.,22305,spuh
y00675,Greater Short-toed Lark/Alaudala sp.,22306,slash
y00979,Calandrella/Alaudala sp.,22307,spuh
woolar1,Wood Lark,22308,species
stalar2,Stark's Lark,22311,species
scllar1,Sclater's Lark,22312,species
shtlar1,Short-tailed Lark,22313,species
piblar1,Pink-billed Lark,22317,species
botlar1,Botha's Lark,22324,species
obblar1,Obbia Lark,22325,species
maslar1,Masked Lark,22326,species
whwlar1,White-winged Lark,22331,species
skylar,Eurasian Skylark,22332,species
skylar1,Eurasian Skylark (European),22333,issf
skylar2,Eurasian Skylark (Asian),22341,issf
eursky1,Eurasian Skylark (Far Eastern),22346,issf
orisky1,Oriental Skylark,22349,species
y00652,Eurasian/Oriental Skylark,22358,slash
razsky1,Raso Skylark,22359,species
sunlar1,Sun Lark,22360,species
lablar1,Large-billed Lark,22365,species
thelar1,Thekla's Lark,22369,species
crelar1,Crested Lark,22382,species
crelar2,Crested Lark (Crested),22383,issf
crelar3,Crested Lark (Maghreb),22419,issf
y00980,Thekla's/Crested Lark,22422,slash
mallar1,Malabar Lark,22423,species
y00417,Crested/Malabar Lark,22424,slash
tawlar1,Tawny Lark,22425,species
galeri1,Galerida sp.,22426,spuh
lark1,lark sp.,22427,spuh
bearee1,Bearded Reedling,22429,species
yesnic1,Western Nicator,22434,species
easnic1,Eastern Nicator,22435,species
yetnic1,Yellow-throated Nicator,22436,species
y00896,Western/Yellow-throated Nicator,22437,slash
grecro1,Green Crombec,22439,species
lebcro1,Lemon-bellied Crombec,22444,species
whbcro2,White-browed Crombec,22447,species
whbcro1,White-browed Crombec (White-browed),22448,issf
whbcro3,White-browed Crombec (Lendu),22451,issf
norcro1,Northern Crombec,22452,species
norcro3,Northern Crombec (Northern),22453,issf
norcro2,Northern Crombec (Eastern),22456,issf
shbcro1,Short-billed Crombec,22457,species
reccro1,Red-capped Crombec,22458,species
refcro1,Red-faced Crombec,22465,species
somcro1,Somali Crombec,22470,species
capcro1,Cape Crombec,22471,species
crombe1,crombec sp.,22479,spuh
damroc1,Rockrunner,22480,species
mogwar1,Moustached Grass-Warbler,22483,species
capgra1,Cape Grassbird,22489,species
viswar1,Victorin's Warbler,22494,species
kemlon1,Kemp's Longbill,22495,species
yellon1,Yellow Longbill,22498,species
grylon1,Gray Longbill,22501,species
pullon1,Pulitzer's Longbill,22502,species
krelon1,Kretschmer's Longbill,22503,species
longbi1,longbill sp.,22506,spuh
comjer1,Common Jery,22508,species
grejer1,Green Jery,22513,species
sttjer1,Stripe-throated Jery,22516,species
sttjer2,Stripe-throated Jery (Stripe-throated),22517,issf
sttjer3,Stripe-throated Jery (Subdesert),22520,issf
jery1,jery sp.,22521,spuh
mitbab1,Leyte Plumed-Warbler,22522,species
minmib1,Mindanao Plumed-Warbler,22523,species
salere1,Salvadori's Eremomela,22524,species
yevere1,Yellow-vented Eremomela,22525,species
yebere1,Yellow-bellied Eremomela,22526,species
senere1,Senegal Eremomela,22536,species
grbere1,Green-backed Eremomela,22537,species
greere1,Greencap Eremomela,22542,species
yerere1,Yellow-rumped Eremomela,22548,species
rucere1,Rufous-crowned Eremomela,22551,species
turere1,Turner's Eremomela,22555,species
blnere1,Black-necked Eremomela,22558,species
bunere1,Burnt-neck Eremomela,22559,species
eremom1,eremomela sp.,22562,spuh
rwgwar2,Red-winged Gray Warbler,22563,species
silpri2,Sierra Leone Prinia,22564,species
whcpri2,White-chinned Prinia,22565,species
robpri1,Roberts's Warbler,22568,species
nampri1,Namaqua Warbler,22569,species
grnlon1,Green Longtail,22572,species
grnlon2,Green Longtail (Green),22573,issf
grnlon3,Green Longtail (Bioko),22574,issf
blcapa2,Black-collared Apalis,22575,species
ruwapa1,Rwenzori Apalis,22578,species
afrtai2,African Tailorbird,22579,species
lobtai1,Long-billed Tailorbird,22582,species
lobtai2,Long-billed Tailorbird (Long-billed),22583,issf
lobtai3,Long-billed Tailorbird (Njesi),22584,issf
whtwar1,White-tailed Warbler,22585,species
whtwar2,White-tailed Warbler (Highland),22586,issf
whtwar3,White-tailed Warbler (Alexander's),22587,issf
whtwar4,White-tailed Warbler (Bioko),22588,issf
miowrw2,Miombo Wren-Warbler,22589,species
miowrw3,Stierling's Wren-Warbler,22594,species
x00966,Miombo x Stierling's Wren-Warbler (hybrid),22599,hybrid
miowrw1,Miombo/Stierling's Wren-Warbler,22600,slash
grywrw1,Gray Wren-Warbler,22601,species
bawwar1,Barred Wren-Warbler,22602,species
grbcam1,Green-backed Camaroptera,22606,species
gnbcam2,Green-backed Camaroptera (Gray-backed),22607,issf
gnbcam1,Green-backed Camaroptera (Green-backed),22619,issf
gnbcam3,Hartert's Camaroptera,22625,species
y01150,Green-backed/Hartert's Camaroptera,22626,slash
yebcam1,Yellow-browed Camaroptera,22627,species
olgcam1,Olive-green Camaroptera,22628,species
olgcam2,Olive-green Camaroptera (Olive-green),22629,issf
olgcam3,Olive-green Camaroptera (Tawny-breasted),22633,issf
camaro1,camaroptera sp.,22636,spuh
crilon1,Cricket Longtail,22637,species
bubwar2,Buff-bellied Warbler,22638,species
batapa2,Bar-throated Apalis,22639,species
batapa4,Taita Apalis,22658,species
batapa3,Yellow-throated Apalis,22659,species
batapa5,Namuli Apalis,22660,species
blcapa1,Black-capped Apalis,22661,species
bkcapa1,Black-capped Apalis (Black-capped),22662,issf
bkcapa2,Black-capped Apalis (White-tailed),22663,issf
bltapa1,Black-throated Apalis,22664,species
whwapa1,White-winged Apalis,22668,species
masapa1,Masked Apalis,22671,species
blfapa1,Black-faced Apalis,22672,species
yebapa1,Yellow-breasted Apalis,22675,species
yebapa2,Yellow-breasted Apalis (Brown-tailed),22676,issf
yebapa3,Yellow-breasted Apalis (Yellow-breasted),22679,issf
rudapa1,Rudd's Apalis,22687,species
shaapa2,Sharpe's Apalis,22691,species
butapa1,Buff-throated Apalis,22692,species
butapa2,Buff-throated Apalis (Black-breasted),22693,issf
butapa3,Buff-throated Apalis (Angola),22696,issf
butapa4,Buff-throated Apalis (Buff-throated),22699,issf
kunapa1,Kungwe Apalis,22702,species
bamapa1,Bamenda Apalis,22703,species
gosapa1,Gosling's Apalis,22704,species
chtapa2,Kabobo Apalis,22705,species
chtapa3,Chestnut-throated Apalis,22706,species
chaapa1,Chapin's Apalis,22709,species
blhapa1,Black-headed Apalis,22712,species
chiapa1,Chirinda Apalis,22722,species
gryapa1,Gray Apalis,22725,species
gryapa2,Gray Apalis (Sclater's),22726,issf
gryapa3,Gray Apalis (Angola),22727,issf
gryapa4,Gray Apalis (Gray),22728,issf
brhapa1,Brown-headed Apalis,22731,species
karapa1,Karamoja Apalis,22734,species
apalis1,apalis sp.,22737,spuh
comtai1,Common Tailorbird,22738,species
ruftai1,Rufous-fronted Tailorbird,22748,species
dantai1,Dark-necked Tailorbird,22751,species
y01175,Common/Dark-necked Tailorbird,22756,slash
